,1000,1500,2000,2500,3000,3500
0.0,5.206416621059781,1.44130746323529,0.7820349640264269,0.6190117426542596,0.3007124694665002,0.16456676178782065
0.5,8.72795032893931,2.2139567108633207,0.9605513635201055,0.49485060048684326,0.22592979395908316,0.11954456436756601
1.5,31.038603324819746,6.65170628069107,2.2629198845145684,0.836181787617837,0.2860926928050946,0.11102127711855352
2.5,64.74510684629523,15.08474366086964,5.250311999045073,1.878301385527347,0.5881240134069953,0.19940208549566268
3.5,95.59321385727894,25.380486378532375,10.060616696102306,3.9880197745829067,1.471661041599534,0.5826257339920964
