,1000,1500,2000,2500,3000,3500
0.5,0.033773333333333336,0.03572,0.03412,0.03371333333333333,0.032593333333333335,0.03268666666666667
1.5,0.04379333333333333,0.04818,0.049286666666666666,0.04750666666666667,0.0461,0.04219333333333333
2.5,0.0438,0.04958666666666667,0.052926666666666664,0.05418,0.05466666666666667,0.05376
3.5,0.043666666666666666,0.04747333333333333,0.05028,0.04946,0.04932,0.047466666666666664
