,1000,1500,2000,2500,3000,3500
0.0,5.206416621059781,1.44130746323529,0.7820349640264269,0.6190117426542596,0.3007124694665002,0.16456676178782065
0.5,5.617932827440057,1.6253147641967214,0.7881686458012652,0.44558940489509713,0.2196684735611347,0.11867048258370315
1.5,6.261485863786567,1.4380893239013552,0.6690662954498329,0.3495984829405924,0.16866833164954853,0.0934111813271073
2.5,7.82262327913107,1.305490924509689,0.45583223248740656,0.21312314161749787,0.09861605286953544,0.052015398583871476
3.5,10.557526622845137,1.485125159482585,0.3508854966441815,0.11364524276937205,0.03535600709249372,0.01606646054078046
