,1000,1500,2000,2500,3000,3500
0.5,0.027226666666666666,0.02794,0.028226666666666667,0.026586666666666668,0.026013333333333333,0.026706666666666667
1.5,0.03417333333333333,0.035833333333333335,0.035993333333333336,0.03466,0.033793333333333335,0.030966666666666667
2.5,0.03468,0.03806,0.037886666666666666,0.03836,0.03783333333333333,0.03768
3.5,0.03368666666666666,0.036186666666666666,0.036653333333333336,0.036026666666666665,0.0362,0.03442
