,1000,1500,2000,2500,3000,3500
0.5,0.00404,0.004246666666666667,0.003946666666666667,0.004,0.0038466666666666666,0.0038466666666666666
1.5,0.00522,0.0059,0.006526666666666667,0.0061066666666666665,0.005966666666666667,0.005306666666666667
2.5,0.005293333333333333,0.006633333333333333,0.007393333333333333,0.007413333333333333,0.007586666666666667,0.007046666666666666
3.5,0.005186666666666667,0.005926666666666667,0.00662,0.0068,0.006233333333333333,0.006033333333333333
