,1000,1125,1250,1375,1500,1625,1750,1875,2000,2125,2250,2375,2500,2625,2750,2875,3000,3125,3250,3375,3500
0.5,0.02005,0.01164,0.006915,0.004348,0.002786,0.001821,0.001226,0.0008382,0.0005773,0.0004051,0.0002913,0.0002082,0.0001524,0.0001116,8.258e-05,6.085e-05,4.6e-05,3.485e-05,2.647e-05,2.007e-05,1.534e-05
0.5625,0.02545,0.01468,0.008846,0.005511,0.003501,0.002292,0.001536,0.001062,0.000735,0.0005163,0.000367,0.0002663,0.0001914,0.0001418,0.0001052,7.776e-05,5.823e-05,4.388e-05,3.345e-05,2.556e-05,1.964e-05
0.625,0.03154,0.01818,0.01088,0.006754,0.004308,0.002842,0.001908,0.001308,0.0009067,0.0006389,0.0004554,0.0003265,0.0002375,0.0001746,0.0001299,9.632e-05,7.21e-05,5.465e-05,4.158e-05,3.108e-05,2.408e-05
0.6875,0.03844,0.02189,0.01304,0.008143,0.005245,0.003435,0.002318,0.001579,0.001098,0.0007714,0.0005487,0.000394,0.000289,0.0002118,0.0001577,0.0001148,8.735e-05,6.622e-05,4.979e-05,3.809e-05,2.93e-05
0.75,0.04541,0.02592,0.01562,0.009676,0.006313,0.004102,0.00276,0.001872,0.001299,0.0009174,0.0006505,0.0004686,0.000342,0.0002521,0.0001867,0.0001388,0.0001034,7.822e-05,5.964e-05,4.558e-05,3.458e-05
0.8125,0.05321,0.03057,0.01825,0.01142,0.0073,0.004804,0.003235,0.002216,0.001524,0.001084,0.0007664,0.0005536,0.0004025,0.0002952,0.0002204,0.0001638,0.0001221,9.25e-05,6.925e-05,5.329e-05,4.083e-05
0.875,0.06089,0.03546,0.02126,0.01315,0.008528,0.005598,0.003745,0.002554,0.001776,0.001242,0.0008892,0.0006445,0.0004707,0.0003421,0.0002518,0.0001905,0.0001419,0.0001047,8.164e-05,6.145e-05,4.766e-05
0.9375,0.07123,0.04112,0.02443,0.01524,0.009804,0.00641,0.004314,0.002931,0.002046,0.001444,0.001028,0.0007424,0.0005342,0.0003952,0.0002929,0.0002173,0.0001633,0.0001241,9.353e-05,7.147e-05,5.444e-05
1.0,0.08084,0.04624,0.02801,0.01729,0.01106,0.007283,0.004923,0.003353,0.002327,0.001633,0.001167,0.0008344,0.0006155,0.0004482,0.0003349,0.0002487,0.0001849,0.0001406,0.0001072,8.142e-05,6.241e-05
1.0625,0.09136,0.05226,0.03168,0.01951,0.01259,0.008211,0.005521,0.00376,0.00264,0.001865,0.001321,0.0009504,0.0006866,0.0005072,0.0003769,0.0002815,0.0002104,0.0001589,0.0001217,9.183e-05,7.062e-05
1.125,0.1029,0.05885,0.0352,0.02214,0.01404,0.00926,0.006243,0.004262,0.002947,0.00209,0.001487,0.001072,0.0007769,0.0005729,0.000423,0.0003157,0.0002368,0.0001784,0.0001353,0.0001039,7.922e-05
1.1875,0.114,0.06561,0.03908,0.02448,0.01573,0.01028,0.006963,0.004776,0.003277,0.002304,0.001661,0.001192,0.0008612,0.0006449,0.0004757,0.0003542,0.0002672,0.0002012,0.0001515,0.0001166,8.864e-05
1.25,0.1261,0.07226,0.0435,0.02725,0.01739,0.01149,0.00768,0.005292,0.00368,0.00258,0.001856,0.001326,0.0009684,0.0007155,0.0005282,0.0003935,0.0002961,0.0002218,0.0001695,0.0001282,9.967e-05
1.3125,0.1393,0.0799,0.04824,0.02978,0.01937,0.01277,0.008591,0.005825,0.004075,0.002847,0.002039,0.001468,0.001073,0.0007899,0.0005893,0.0004349,0.0003283,0.0002486,0.0001879,0.0001434,0.0001094
1.375,0.1547,0.08876,0.05284,0.03311,0.02125,0.01405,0.009322,0.006395,0.004455,0.003147,0.00226,0.00162,0.001181,0.0008687,0.0006447,0.0004831,0.0003629,0.0002747,0.0002082,0.0001599,0.0001224
