,1000,1500,2000,2500,3000,3500
0.5,0.028657142857142857,0.030177142857142857,0.03029142857142857,0.03065714285714286,0.03153333333333333,0.03112
1.5,0.03452,0.03220666666666667,0.031114285714285716,0.031291428571428574,0.030777142857142857,0.03151428571428572
2.5,0.04336,0.03813333333333333,0.03358,0.03086,0.03052,0.030266666666666667
3.5,0.051,0.05023333333333333,0.04618,0.039393333333333336,0.03502,0.03184
