,1000,1500,2000,2500,3000,3500
0.5,0.0033266666666666666,0.0032133333333333332,0.003033333333333333,0.00326,0.00288,0.003
1.5,0.004033333333333333,0.00464,0.00462,0.004486666666666667,0.004173333333333334,0.00384
2.5,0.00396,0.0047866666666666665,0.004966666666666667,0.005073333333333333,0.004946666666666667,0.00504
3.5,0.003953333333333333,0.00438,0.005033333333333333,0.004506666666666667,0.00476,0.004206666666666667
