,1000,1500,2000,2500,3000,3500
0.5,0.06616,0.06917142857142858,0.06903428571428571,0.06965714285714286,0.06957333333333333,0.07028
1.5,0.07278666666666667,0.07004,0.07016,0.06925714285714285,0.06976571428571429,0.0692
2.5,0.08104666666666667,0.07604,0.07228,0.07085333333333334,0.06985333333333334,0.06806
3.5,0.08632,0.08512,0.08290666666666667,0.0775,0.07353333333333334,0.06906666666666667
