scores
0.9889542
0.987718
0.88164085
0.994728
0.96634656
0.82632184
0.9739775
0.9813368
0.9650696
0.9717211
0.9233687
0.9144387
0.9018461
0.9396971
0.9409313
0.25841945
0.98714775
0.8622937
0.96392727
0.9435943
0.98304474
0.12579335
0.9762731
0.91886663
0.9918069
0.99571484
0.9826025
0.93946385
0.48251444
0.9588815
0.5494104
0.9445109
0.78535396
0.98521936
0.9734431
0.84627366
0.9485484
0.95708275
0.926964
0.9875981
0.976069
0.9793515
0.95180374
0.98273116
0.9708202
0.90272945
0.9394329
0.93938756
0.92437845
0.9906501
0.8135465
0.9691
0.9756404
0.894136
0.97840184
0.9828311
0.982366
0.71098727
0.85726446
0.8214031
0.81969374
0.83695817
0.93712723
0.9273686
0.96109384
0.91872853
0.82476306
0.94851094
0.9689086
0.9724194
0.9856878
0.9876457
0.8949182
0.90067136
0.9674721
0.9363987
0.8920518
0.8107003
0.95393544
0.89073056
0.9556594
0.97386837
0.46965462
0.8722029
0.9159862
0.9516791
0.9867857
0.82248616
0.7692881
0.91838926
0.93996453
0.9618417
0.95314294
0.941546
0.9919934
0.98039377
0.97000825
0.51209676
0.88032335
0.42674586
0.9005698
0.07605204
0.96747375
0.9706353
0.96995217
0.73337525
0.56893444
0.829987
0.92847395
0.9934649
0.46655378
0.9877894
0.688619
0.955559
0.76922923
0.9896825
0.9335294
0.89497054
0.7295095
0.98356783
0.97794276
0.9854012
0.7108622
0.90199107
0.99397475
0.8663271
0.819188
0.66723573
0.8827026
0.00876227
0.87198967
0.93048245
0.90707797
0.93071944
0.91108614
0.8384434
0.6862565
0.9772859
0.9627805
0.9762379
0.9045604
0.92055416
0.97233754
0.92869854
0.9649285
0.8875144
0.9615557
0.8150863
0.9836675
0.8890127
0.9339183
0.90843785
0.9662869
0.9311885
0.9437023
0.941105
0.98876625
0.8534918
0.9378457
0.950804
0.96217775
0.92120874
0.97477436
0.85104364
0.9416196
0.97397804
0.9897766
0.79820895
0.89143413
0.9837392
0.8827049
0.35584784
0.30491304
0.98626626
0.7027982
0.90035534
0.73008806
0.9643592
0.8869548
0.9298148
0.6485219
0.93457514
0.61932284
0.98872143
0.6780659
0.8785774
0.887592
0.9806456
0.95062727
0.9861442
0.90183765
0.97696644
0.9478387
0.96973
0.93773407
0.9906234
0.79670626
0.95061404
0.8177204
0.95531625
0.9697627
0.9869582
0.959088
0.97860503
0.61867255
0.9356126
0.9237337
0.9878978
0.9921101
0.9901426
0.95655394
0.8917746
0.8555727
0.96874636
0.97164506
0.9397191
0.23467211
0.93526363
0.89791244
0.89068145
0.9094359
0.95377177
0.9022809
0.39522955
0.8441902
0.51589656
