,1000,1125,1250,1375,1500,1625,1750,1875,2000,2125,2250,2375,2500,2625,2750,2875,3000,3125,3250,3375,3500
0.5,0.1923,0.07717,0.03204,0.01434,0.006427,0.002963,0.001423,0.0006766,0.0003323,0.000161,7.86e-05,3.908e-05,2.001e-05,9.835e-06,4.982e-06,2.591e-06,1.331e-06,6.921e-07,3.617e-07,1.906e-07,1.004e-07
0.5625,0.1934,0.0769,0.03226,0.0142,0.006493,0.002995,0.001406,0.0006816,0.0003245,0.0001593,7.961e-05,3.994e-05,1.987e-05,9.853e-06,5.023e-06,2.585e-06,1.328e-06,6.947e-07,3.581e-07,1.896e-07,9.935e-08
0.625,0.1933,0.07714,0.03235,0.01433,0.006384,0.002955,0.001417,0.0006591,0.0003259,0.0001618,7.989e-05,3.943e-05,1.977e-05,1e-05,5.069e-06,2.614e-06,1.333e-06,6.915e-07,3.588e-07,1.885e-07,9.998e-08
0.6875,0.1929,0.07691,0.03229,0.0143,0.006487,0.00298,0.001404,0.0006718,0.0003302,0.0001605,7.925e-05,3.945e-05,1.974e-05,9.83e-06,5.072e-06,2.575e-06,1.335e-06,6.968e-07,3.599e-07,1.884e-07,1.006e-07
0.75,0.1958,0.07725,0.03288,0.01428,0.006359,0.003003,0.001405,0.0006748,0.0003259,0.0001606,7.961e-05,3.93e-05,2.003e-05,9.991e-06,5.026e-06,2.614e-06,1.338e-06,6.888e-07,3.619e-07,1.896e-07,1.004e-07
0.8125,0.1938,0.07649,0.03277,0.01416,0.006528,0.002967,0.001396,0.0006736,0.000327,0.0001647,8.051e-05,3.92e-05,1.977e-05,9.901e-06,5.111e-06,2.607e-06,1.317e-06,6.878e-07,3.615e-07,1.898e-07,9.956e-08
0.875,0.191,0.07691,0.03237,0.01445,0.006486,0.003019,0.001425,0.0006769,0.0003274,0.0001625,7.913e-05,3.936e-05,1.993e-05,1.007e-05,5.089e-06,2.623e-06,1.336e-06,6.9e-07,3.627e-07,1.865e-07,9.96e-08
0.9375,0.1945,0.0762,0.03243,0.01432,0.006414,0.003018,0.001397,0.0006703,0.0003307,0.0001606,7.866e-05,3.977e-05,1.951e-05,1.006e-05,5.06e-06,2.602e-06,1.343e-06,6.935e-07,3.606e-07,1.89e-07,9.899e-08
1.0,0.1938,0.07725,0.03256,0.01428,0.00649,0.002952,0.001397,0.0006632,0.0003344,0.0001631,7.924e-05,4.012e-05,1.971e-05,9.99e-06,5.134e-06,2.602e-06,1.33e-06,6.886e-07,3.63e-07,1.888e-07,1.004e-07
1.0625,0.1925,0.07658,0.03262,0.01438,0.006457,0.002995,0.001409,0.0006759,0.000327,0.0001612,7.906e-05,4e-05,1.965e-05,1.018e-05,5.077e-06,2.609e-06,1.342e-06,6.894e-07,3.637e-07,1.904e-07,1.003e-07
1.125,0.1938,0.07723,0.03276,0.01441,0.00662,0.003008,0.001414,0.0006732,0.0003273,0.0001612,7.943e-05,3.93e-05,1.985e-05,1.007e-05,5.063e-06,2.583e-06,1.348e-06,6.907e-07,3.603e-07,1.884e-07,9.99e-08
1.1875,0.1924,0.07766,0.03256,0.01436,0.006426,0.002977,0.001404,0.0006874,0.0003295,0.0001621,7.883e-05,3.969e-05,1.983e-05,1.003e-05,5.072e-06,2.598e-06,1.332e-06,6.941e-07,3.601e-07,1.882e-07,1.001e-07
1.25,0.1913,0.07696,0.03254,0.01404,0.006504,0.002949,0.001406,0.000675,0.0003313,0.0001638,8.011e-05,3.951e-05,1.979e-05,9.984e-06,5.023e-06,2.587e-06,1.337e-06,6.974e-07,3.595e-07,1.885e-07,9.934e-08
1.3125,0.1921,0.07793,0.03238,0.01424,0.006427,0.002985,0.001426,0.0006723,0.0003282,0.0001606,7.891e-05,3.982e-05,2.003e-05,1.001e-05,4.981e-06,2.594e-06,1.329e-06,6.881e-07,3.585e-07,1.892e-07,1e-07
1.375,0.1934,0.07715,0.03241,0.01444,0.006461,0.002974,0.001429,0.0006728,0.0003298,0.0001613,8e-05,3.938e-05,2.009e-05,1.008e-05,5.074e-06,2.6e-06,1.328e-06,6.897e-07,3.588e-07,1.919e-07,9.933e-08
1.4375,0.1933,0.07801,0.03256,0.01431,0.006431,0.002973,0.001419,0.0006655,0.0003227,0.0001609,8.045e-05,3.956e-05,2.017e-05,1.003e-05,5.079e-06,2.586e-06,1.336e-06,6.902e-07,3.591e-07,1.928e-07,9.958e-08
1.5,0.1939,0.07737,0.03255,0.01441,0.006449,0.002974,0.001393,0.0006695,0.0003277,0.0001592,8.01e-05,3.903e-05,1.997e-05,1e-05,5.084e-06,2.615e-06,1.324e-06,6.912e-07,3.647e-07,1.893e-07,1.006e-07
1.5625,0.1954,0.07718,0.03215,0.01439,0.006495,0.003009,0.001407,0.0006736,0.0003276,0.0001595,7.859e-05,3.937e-05,1.997e-05,1.009e-05,5.029e-06,2.609e-06,1.35e-06,6.916e-07,3.644e-07,1.881e-07,9.981e-08
