,1000,1500,2000,2500,3000,3500
0.5,0.02437142857142857,0.024845714285714287,0.025274285714285714,0.024994285714285715,0.02536,0.025653333333333334
1.5,0.02748,0.026466666666666666,0.025902857142857144,0.02534857142857143,0.024645714285714285,0.02481142857142857
2.5,0.03184,0.02978,0.025786666666666666,0.025473333333333334,0.024533333333333334,0.024613333333333334
3.5,0.036013333333333335,0.03578666666666667,0.03304666666666667,0.02930666666666667,0.02656,0.026
