,1000,1125,1250,1375,1500,1625,1750,1875,2000,2125,2250,2375,2500,2625,2750,2875,3000,3125,3250,3375,3500
0.0,0.07641,0.04892,0.03277,0.02304,0.01648,0.0121,0.009136,0.006976,0.005406,0.004275,0.003412,0.002772,0.002271,0.001872,0.001562,0.001297,0.001103,0.0009376,0.0008007,0.0006979,0.0006062
0.25,0.07618,0.04888,0.0327,0.02271,0.01629,0.01207,0.009044,0.006829,0.005383,0.004246,0.003408,0.002748,0.002248,0.001852,0.001544,0.001295,0.001096,0.0009377,0.0008054,0.0006926,0.0005992
0.5,0.0755,0.04836,0.03227,0.02188,0.01621,0.01183,0.008929,0.006815,0.005295,0.004192,0.003355,0.002704,0.002217,0.001827,0.001522,0.001277,0.001075,0.0009187,0.000789,0.0006834,0.0005847
0.75,0.07454,0.0477,0.03169,0.02194,0.01579,0.01153,0.008686,0.006615,0.005154,0.004088,0.003247,0.002646,0.00214,0.001777,0.001469,0.001239,0.001056,0.0009026,0.000739,0.0006615,0.0005746
1.0,0.07314,0.0468,0.03106,0.02144,0.01529,0.0111,0.008344,0.006378,0.004935,0.003896,0.003106,0.002527,0.00207,0.001714,0.001424,0.001192,0.001013,0.0008534,0.0007374,0.0006335,0.0005516
1.25,0.07183,0.04519,0.02998,0.02065,0.01462,0.01065,0.007979,0.006084,0.004734,0.00372,0.002944,0.002391,0.001965,0.001615,0.001348,0.001129,0.0009702,0.0008164,0.0007002,0.0006041,0.0005235
1.5,0.0709,0.04423,0.02901,0.01973,0.01396,0.009883,0.007553,0.005739,0.004443,0.003476,0.002798,0.002251,0.001835,0.001523,0.001262,0.001057,0.0008943,0.0007559,0.0006585,0.0005673,0.0004904
1.75,0.06924,0.04264,0.02784,0.01882,0.01326,0.009542,0.007047,0.005372,0.004137,0.003253,0.002563,0.00208,0.001702,0.001405,0.001165,0.0009738,0.0008331,0.0007043,0.0006034,0.0005226,0.0004511
2.0,0.06752,0.04151,0.02637,0.01779,0.01242,0.008932,0.006577,0.00493,0.00381,0.002963,0.002362,0.001894,0.001554,0.001277,0.001062,0.0008903,0.0007488,0.0006404,0.0005472,0.0004726,0.0004071
2.25,0.06648,0.03988,0.02524,0.01689,0.01168,0.008313,0.006075,0.004543,0.003474,0.002707,0.002138,0.001717,0.001407,0.001148,0.0009562,0.0007975,0.0006739,0.0005777,0.0004947,0.0004265,0.0003725
2.5,0.06541,0.03883,0.02414,0.01581,0.0108,0.007607,0.005543,0.004089,0.003118,0.002416,0.001919,0.001507,0.001239,0.00101,0.0008424,0.000707,0.0005925,0.0005042,0.0004346,0.0003747,0.0003245
2.75,0.06569,0.03776,0.02312,0.01501,0.01001,0.006935,0.004963,0.003674,0.002739,0.002126,0.001655,0.001322,0.001058,0.0008706,0.000719,0.000596,0.0005042,0.0004293,0.0003706,0.0003167,0.0002661
3.0,0.0647,0.03707,0.02236,0.01411,0.009285,0.006333,0.004489,0.003257,0.002426,0.001845,0.00143,0.001128,0.0009103,0.0007428,0.0006094,0.0005077,0.0004261,0.0003509,0.0003069,0.0002642,0.000229
3.25,0.06596,0.03695,0.02202,0.01353,0.008798,0.005897,0.004057,0.002917,0.002133,0.001594,0.001227,0.0009591,0.0007667,0.0006006,0.0005023,0.0004163,0.0003449,0.0002897,0.0002466,0.0002166,0.000188
3.5,0.06873,0.03766,0.02176,0.01335,0.008415,0.005479,0.003739,0.002616,0.001883,0.001389,0.001033,0.0008076,0.0006348,0.0004989,0.0004075,0.0003255,0.0002796,0.0002363,0.0002004,0.0001708,0.0001479
