,1000,1500,2000,2500,3000,3500
0.5,0.07637714285714285,0.08082857142857143,0.08326857142857143,0.08284,0.08386666666666667,0.08339333333333333
1.5,0.08986,0.08557333333333333,0.08545714285714286,0.08356,0.08246857142857143,0.08507428571428571
2.5,0.10391333333333333,0.09725333333333333,0.08958666666666666,0.08492666666666666,0.08324666666666666,0.08056666666666666
3.5,0.11886,0.1204,0.11278666666666666,0.10478666666666667,0.09393333333333333,0.08559333333333333
