,1000,1125,1250,1375,1500,1625,1750,1875,2000,2125,2250,2375,2500,2625,2750,2875,3000,3125,3250,3375,3500
0.0,0.7137,0.4588,0.3091,0.2152,0.1541,0.1136,0.08519,0.06503,0.0507,0.04024,0.032,0.02618,0.02128,0.01746,0.01472,0.01225,0.01038,0.008801,0.007604,0.00651,0.005649
0.25,0.7156,0.4589,0.3097,0.2152,0.1528,0.1143,0.08503,0.06459,0.05054,0.03974,0.03113,0.02569,0.02113,0.01745,0.0145,0.01219,0.01025,0.008825,0.007513,0.006465,0.005606
0.5,0.7173,0.4614,0.3077,0.2144,0.1525,0.1125,0.08373,0.06451,0.05047,0.03948,0.03135,0.02566,0.02087,0.01721,0.01432,0.01198,0.01005,0.008629,0.007355,0.00637,0.005528
0.75,0.7265,0.4614,0.3088,0.2127,0.1516,0.1113,0.08317,0.06317,0.04908,0.03875,0.03091,0.02501,0.02029,0.01673,0.01394,0.01172,0.009961,0.008443,0.007229,0.006207,0.005388
1.0,0.7303,0.4643,0.3075,0.2117,0.1504,0.1097,0.08171,0.06193,0.04822,0.03787,0.03021,0.02424,0.01964,0.01633,0.01357,0.0113,0.009612,0.008118,0.006964,0.005941,0.005138
1.25,0.7395,0.4621,0.3079,0.2108,0.1482,0.1083,0.07878,0.06084,0.04691,0.03672,0.02915,0.02342,0.01908,0.0157,0.01295,0.01086,0.009176,0.007778,0.006624,0.0057,0.004939
1.5,0.7502,0.4707,0.3084,0.2113,0.147,0.1064,0.07836,0.05909,0.04551,0.03544,0.02814,0.02258,0.01824,0.01486,0.0124,0.01031,0.008722,0.00733,0.006241,0.005373,0.00466
1.75,0.7684,0.4764,0.3086,0.2089,0.1454,0.104,0.07667,0.05692,0.04377,0.03381,0.02629,0.02137,0.01726,0.01413,0.0117,0.009709,0.00814,0.006896,0.005897,0.005042,0.004346
2.0,0.7875,0.4844,0.3113,0.2084,0.1447,0.1023,0.07494,0.05583,0.04243,0.03267,0.02556,0.02032,0.01624,0.01334,0.0109,0.009044,0.007607,0.006355,0.005443,0.004665,0.004006
2.25,0.8139,0.496,0.3155,0.2103,0.1427,0.1007,0.0731,0.05408,0.04076,0.03122,0.02423,0.0191,0.01531,0.01242,0.01026,0.00843,0.006997,0.005875,0.00488,0.004279,0.003673
2.5,0.8479,0.5116,0.3228,0.2115,0.1431,0.09996,0.07149,0.05225,0.03918,0.02959,0.02301,0.01821,0.01424,0.01154,0.009396,0.007741,0.00641,0.00538,0.004404,0.00386,0.003299
2.75,0.8872,0.5284,0.3297,0.2147,0.1444,0.09947,0.07037,0.0509,0.0378,0.02855,0.0219,0.01706,0.01341,0.01072,0.00861,0.007033,0.00577,0.00482,0.004036,0.003408,0.002905
3.0,0.9399,0.5498,0.3402,0.2187,0.1458,0.1001,0.07019,0.05018,0.03681,0.02734,0.02068,0.01609,0.0124,0.009837,0.007827,0.006411,0.005238,0.00428,0.003618,0.003027,0.002526
3.25,0.9811,0.5826,0.3573,0.2279,0.1492,0.1014,0.07053,0.05033,0.03634,0.02646,0.02019,0.01521,0.01188,0.009324,0.007267,0.005863,0.004734,0.003898,0.003181,0.002673,0.002239
3.5,1.072,0.6153,0.3754,0.2375,0.155,0.1044,0.072,0.0506,0.03633,0.02629,0.01963,0.01474,0.01121,0.008792,0.006844,0.005433,0.004328,0.00353,0.002868,0.002386,0.001975
