,1000,1500,2000,2500,3000,3500
0.5,0.08976,0.09185333333333333,0.08818666666666666,0.08686,0.08586,0.0868
1.5,0.10832,0.11508666666666667,0.1158,0.11668,0.11171333333333333,0.10592666666666667
2.5,0.10909333333333333,0.11847333333333333,0.12344666666666666,0.12667333333333333,0.12680666666666668,0.12996
3.5,0.10804666666666667,0.11721333333333334,0.11819333333333333,0.11981333333333333,0.11821333333333334,0.11515333333333333
